Web Views.

USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           958     2       0      0 0                   0 S [irq/274-wcd9xxx]
root           960     2       0      0 0                   0 I [mtp_read_send]
root           961     2       0      0 0                   0 I [at_usb0]
root           962     2       0      0 0                   0 I [at_usb1]
root           963     2       0      0 0                   0 I [at_usb2]
root           965     2       0      0 0                   0 I [rmnet_ctrl]
root           966     2       0      0 0                   0 I [dpl_ctrl]
root           967     2       0      0 0                   0 I [qdss]
root           968     2       0      0 0                   0 I [qdss_mdm]
system         975     1   78720   2552 0                   0 S factory.ssc
radio          987     1  113872   1712 0                   0 S ipacm
system         991     1   94220   2260 0                   0 S pm-proxy
system        1001     1   41820   2848 0                   0 S secure_storage_daemon
system        1005     1   36096   1740 0                   0 S bsd
root          1007     1  739608   2440 0                   0 S thermal-engine
media         1010     1   75020   2444 0                   0 S adsprpcd
media         1016     1   75020   2392 0                   0 S adsprpcd
system        1020     1   58848   2560 0                   0 S sdp_cryptod
cameraserver  1022     1   73344   2996 0                   0 S cameraserver
drm           1023     1   31356    256 0                   0 S drmserver
system        1024     1   83892   3304 0                   0 S idmap2d
system        1025     1   58728   2576 0                   0 S imsd
incidentd     1026     1   77428   2968 0                   0 S incidentd
root          1030     2       0      0 0                   0 I [kworker/2:2H]
system        1042     1   95756   2948 0                   0 S smdexe
system        1043     1  114456   2592 0                   0 S ddexe
system        1044     1   79600   3132 0                   0 S connfwexe
root          1045     1  335444   3764 0                   0 S installd
keystore      1056     1 2171416   5240 0                   0 S keystore
media         1057     1   21476    256 0                   0 S mediadrmserver
mediaex       1058     1 270910012 7804 0                   0 S media.extractor
media         1059     1 2201272   2284 0                   0 S media.metrics
media         1060     1  137420   3004 0                   0 S mediaserver
system        1061     1  101340   3124 0                   0 S perfservice
statsd        1062     1  179244   8944 0                   0 S statsd
root          1064     1  104684   6840 0                   0 S storaged
wifi          1075     1   39752   3540 0                   0 S wificond
mediacodec    1076     1  286232   1400 0                   0 S media.codec
radio         1077     1 1526724   1724 0                   0 S rild
system        1118     1   75020   2348 0                   0 S cdsprpcd
mediacodec    1126     1 271177264 8384 0                   0 S media.swcodec
gps           1132     1   75844   2176 0                   0 S loc_launcher
root          1135     2       0      0 0                   0 I [kworker/6:1H]
system        1137     1   87400   2320 0                   0 S ATFWD-daemon
root          1141     2       0      0 0                   0 S [irq/492-arm-smm]
system        1142     1  113560   5112 0                   0 S faced
system        1147     1 2139600   3212 0                   0 S gatekeeperd
tombstoned    1151     1   35336   2200 0                   0 S tombstoned
system        1157     1  130808   5968 0                   0 S vendor.samsung.hardware.biometrics.fingerprint@3.0-service
gps           1164  1132 2211672   2196 0                   0 S lowi-server
gps           1165  1132  172444   1936 0                   0 S xtra-daemon
radio         1239     1   76292   2536 0                   0 S adpl
system        1251   765 12477056 93616 0                   0 S system_server
u10_a59       1281   765 5103460  59036 0                   0 S com.sec.android.provider.badge
